,OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown,ndate,AADailyCases,AA7Day,AADaily100K,AA100k7D,BaltCountyDailyCases,BaltimoreCounty7Day,BaltimoreCountyDaily100K,BaltimoreCounty100k7D,BaltimoreCityDC,BaltCity7Day,BaltCityDaily100k,BaltimoreCity100k7D,HowardDC,Howard7Day,HowardCountyDaily100K,HowardCounty100k7D,CalvertDC,Calvert7Day,CalvertDaily100k,Calvert100k7D,PGDC,PG7Day,PGDaily100k,PG100k7D,HarfordDC,Hardford7Day,Harford100kDaily,Hardford100k7D,MontgomeryDC,Montgomery7Day,Montgomery100kDaily,Montgomery100k7D
158,159,2020/08/20 10:00:00+00,358,7809,14327,13708,755,472,1625,744,2224,416,3289,60,2225,4148,251,19264,25058,498,164,1069,430,1170,1424,741,0,2020-08-20 10:00:00+00:00,27.0,40.142857142857146,4.710143031343385,7.0029110677645034,147.0,104.85714285714286,17.355371900826444,12.379827964243548,65.0,92.14285714285714,10.54694852440077,14.951168787337357,23.0,25.857142857142858,6.826526099590112,7.674541764135467,7.0,4.428571428571429,7.399107878992876,4.681068249975085,109.0,108.14285714285714,11.897718912570323,11.804158868696899,23.0,24.285714285714285,9.004036157077369,9.507367370827037,84.0,73.14285714285714,7.994761527684717,6.961425003698257
159,160,2020/08/21 10:00:00+00,365,7861,14471,13804,757,472,1632,752,2234,425,3309,61,2257,4178,255,19325,25197,508,169,1075,433,1192,1428,739,0,2020-08-21 10:00:00+00:00,52.0,42.42857142857143,9.071386578883557,7.401653334968176,144.0,110.28571428571429,17.001180637544273,13.020745488277955,96.0,84.85714285714286,15.577031666807294,13.768983348338589,30.0,24.142857142857142,8.904164477726232,7.165732365408253,2.0,4.571428571428571,2.114030822569393,4.832070451587184,139.0,107.85714285714286,15.172320448140136,11.772972187405758,32.0,24.571428571428573,12.527354653325034,9.619218751660295,61.0,72.28571428571429,5.8057196808186635,6.879845804436168
160,161,2020/08/22 10:00:00+00,367,7922,14585,13897,759,477,1638,757,2250,427,3321,61,2285,4192,254,19385,25343,512,176,1077,436,1207,1442,753,0,2020-08-22 10:00:00+00:00,61.0,43.42857142857143,10.641434255998018,7.576103076869784,114.0,105.42857142857143,13.459268004722551,12.447292966773485,93.0,79.42857142857143,15.090249427219565,12.888139295751273,14.0,21.714285714285715,4.155276756272242,6.444919050544702,2.0,3.7142857142857144,2.114030822569393,3.9260572419145876,146.0,107.85714285714286,15.93639413977309,11.772972187405758,28.0,22.857142857142858,10.961435321659405,8.948110466660738,60.0,65.71428571428571,5.710543948346227,6.254405276760153
161,162,2020/08/23 10:00:00+00,377,7966,14693,13981,761,478,1647,761,2260,429,3344,61,2311,4214,254,19468,25426,514,176,1080,446,1234,1461,760,0,2020-08-23 10:00:00+00:00,44.0,45.42857142857143,7.675788643670702,7.925002560672998,108.0,107.42857142857143,12.750885478158205,12.683420475628267,84.0,79.42857142857143,13.629902708456381,12.888139295751271,22.0,20.428571428571427,6.529720616999237,6.063312001499291,2.0,3.4285714285714284,2.114030822569393,3.624052838690388,83.0,110.28571428571429,9.059730915076484,12.038058978380457,26.0,23.0,10.17847565582659,9.004036157077369,83.0,66.42857142857143,7.899585795212279,6.322387942811893
162,163,2020/08/24 10:00:00+00,381,8011,14788,14072,764,479,1651,765,2278,430,3371,61,2337,4249,254,19540,25537,517,176,1084,452,1237,1473,762,0,2020-08-24 10:00:00+00:00,45.0,44.42857142857143,7.850238385572308,7.75055281877139,95.0,106.42857142857143,11.216056670602125,12.565356721200876,91.0,80.71428571428571,14.765727934161077,13.096760255574582,35.0,22.857142857142858,10.388191890680606,6.784125316362844,3.0,3.142857142857143,3.17104623385409,3.3220484354661894,111.0,116.85714285714286,12.11602568160831,12.7553526480767,26.0,24.285714285714285,10.17847565582659,9.507367370827035,72.0,67.0,6.852652738015471,6.376774075653286
163,164,2020/08/25 10:00:00+00,387,8037,14823,14110,766,480,1655,766,2306,430,3376,63,2344,4266,255,19599,25648,523,181,1086,458,1241,1480,766,0,2020-08-25 10:00:00+00:00,26.0,43.285714285714285,4.535693289441778,7.551181685169554,35.0,101.0,4.132231404958678,11.92443919716647,38.0,77.71428571428571,6.16590836811122,12.609978015986854,17.0,22.142857142857142,5.045693204044865,6.572121400226505,2.0,3.0,2.114030822569393,3.17104623385409,111.0,108.57142857142857,12.11602568160831,11.850938890633612,7.0,23.0,2.740358830414851,9.004036157077367,59.0,67.42857142857143,5.615368215873789,6.41756367528433
164,165,2020/08/26 10:00:00+00,388,8091,14912,14172,768,481,1660,766,2319,430,3404,63,2357,4282,256,19646,25705,524,183,1089,459,1258,1488,785,0,2020-08-26 10:00:00+00:00,54.0,44.142857142857146,9.42028606268677,7.700710035370932,89.0,104.57142857142857,10.50767414403778,12.34609546297858,62.0,75.57142857142857,10.060166284813043,12.262276416281336,16.0,22.428571428571427,4.748887721453991,6.65692296668104,2.0,2.857142857142857,2.114030822569393,3.02004403224199,57.0,108.0,6.221742917582646,11.788565528051327,13.0,22.142857142857142,5.089237827913295,8.668482014577592,47.0,66.57142857142857,4.473259426204544,6.335984476022241
165,166,2020/08/27 10:00:00+00,389,8132,15043,14243,772,485,1665,768,2331,437,3413,62,2381,4300,260,19733,25817,526,187,1091,461,1267,1506,794,0,2020-08-27 10:00:00+00:00,41.0,46.142857142857146,7.152439417965881,8.049609519174146,131.0,102.28571428571429,15.466351829988195,12.076235452858828,71.0,76.42857142857143,11.520513003576227,12.401357056163544,18.0,21.714285714285715,5.342498686635739,6.444919050544702,4.0,2.4285714285714284,4.228061645138786,2.5670374274056913,112.0,108.42857142857143,12.225179066127303,11.83534554998804,24.0,22.285714285714285,9.395515989993775,8.72440770499422,87.0,67.0,8.280288725102027,6.376774075653286
166,167,2020/08/28 10:00:00+00,392,8190,15149,14312,779,489,1669,769,2346,443,3430,63,2408,4325,260,19806,25963,533,191,1096,463,1273,1522,793,0,2020-08-28 10:00:00+00:00,58.0,47.0,10.118085030293198,8.199137869375523,106.0,96.85714285714286,12.514757969303423,11.435317928824421,69.0,72.57142857142857,11.195991510517741,11.77549417669361,25.0,21.0,7.42013706477186,6.232915134408363,7.0,3.142857142857143,7.399107878992876,3.3220484354661894,146.0,109.42857142857143,15.93639413977309,11.944498934507035,27.0,21.571428571428573,10.569955488742997,8.444779252911072,73.0,68.71428571428571,6.9478284704879085,6.539932474177464
167,168,2020/08/29 10:00:00+00,391,8264,15274,14383,783,496,1679,776,2366,451,3459,63,2437,4354,261,19866,26064,540,192,1103,469,1288,1538,797,0,2020-08-29 10:00:00+00:00,74.0,48.857142857142854,12.909280900718906,8.523115961478506,125.0,98.42857142857143,14.757969303423849,11.620846685781752,71.0,69.42857142857143,11.520513003576227,11.265531830458844,29.0,23.142857142857142,8.607358995135359,6.868926882817378,4.0,3.4285714285714284,4.228061645138786,3.624052838690388,101.0,103.0,11.024491836418372,11.24279860545636,29.0,21.714285714285715,11.352915154575813,8.500704943327701,60.0,68.71428571428571,5.710543948346227,6.539932474177464
168,169,2020/08/30 10:00:00+00,391,8300,15382,14424,786,504,1686,782,2382,458,3477,63,2459,4367,263,19946,26151,543,192,1108,472,1308,1547,800,0,2020-08-30 10:00:00+00:00,36.0,47.714285714285715,6.280190708457846,8.32374482787667,108.0,98.42857142857143,12.750885478158205,11.620846685781752,41.0,63.285714285714285,6.652690607698949,10.268787244636355,13.0,21.857142857142858,3.8584712736813676,6.48731983377197,3.0,3.5714285714285716,3.17104623385409,3.7750550403024876,87.0,103.57142857142857,9.496344453152458,11.30517196803864,22.0,21.142857142857142,8.61255632416096,8.277002181661183,80.0,68.28571428571429,7.614058597794969,6.499142874546419
169,170,2020/08/31 10:00:00+00,393,8351,15479,14478,788,510,1694,788,2394,461,3492,63,2475,4381,263,20006,26215,553,195,1112,473,1312,1565,808,0,2020-08-31 10:00:00+00:00,51.0,48.57142857142857,8.896936836981949,8.473273178078047,97.0,98.71428571428571,11.452184179456907,11.65457918704672,54.0,58.0,8.762080312579103,9.411123298696072,14.0,18.857142857142858,4.155276756272242,5.5969033859993464,2.0,3.4285714285714284,2.114030822569393,3.6240528386903885,64.0,96.85714285714286,6.985816609215601,10.572284957696827,16.0,19.714285714285715,6.263677326662517,7.7177452774948865,60.0,66.57142857142857,5.710543948346227,6.335984476022241
170,171,2020/09/01 10:00:00+00,395,8400,15593,14535,791,513,1700,795,2403,462,3505,63,2500,4415,264,20103,26356,556,196,1121,473,1321,1568,835,0,2020-09-01 10:00:00+00:00,49.0,51.857142857142854,8.548037353178735,9.046465187183326,114.0,110.0,13.459268004722551,12.987012987012987,57.0,60.714285714285715,9.24886255216683,9.851545324989731,34.0,21.285714285714285,10.09138640808973,6.317716700862898,3.0,3.5714285714285716,3.17104623385409,3.7750550403024876,141.0,101.14285714285714,15.390627217178123,11.040085177063942,25.0,22.285714285714285,9.786995822910182,8.72440770499422,97.0,72.0,9.2320460498264,6.852652738015472
171,172,2020/09/02 10:00:00+00,396,8469,15665,14569,793,520,1711,802,2411,461,3513,63,2523,4431,267,20190,26428,558,198,1122,475,1337,1575,842,0,2020-09-02 10:00:00+00:00,69.0,54.0,12.037032191210873,9.420286062686769,72.0,107.57142857142857,8.500590318772137,12.700286726260753,34.0,56.714285714285715,5.51686538199425,9.20250233887276,16.0,21.285714285714285,4.748887721453991,6.317716700862898,2.0,3.5714285714285716,2.114030822569393,3.7750550403024876,72.0,103.28571428571429,7.859043685367553,11.273985286747502,23.0,23.714285714285715,9.004036157077369,9.283664609160516,87.0,77.71428571428571,8.280288725102027,7.396514066429398
172,173,2020/09/03 10:00:00+00,398,8536,15825,14626,795,522,1728,809,2424,468,3532,63,2552,4459,270,20281,26565,560,201,1130,478,1349,1587,854,0,2020-09-03 10:00:00+00:00,67.0,57.714285714285715,11.688132707407659,10.068242246892737,160.0,111.71428571428571,18.890200708382526,13.189407994602801,57.0,54.714285714285715,9.24886255216683,8.877980845814276,28.0,22.714285714285715,8.310553512544484,6.741724533135575,2.0,3.2857142857142856,2.114030822569393,3.4730506370782885,137.0,106.85714285714286,14.954013679102147,11.663818802886762,29.0,24.428571428571427,11.352915154575813,9.563293061243664,91.0,78.28571428571429,8.660991654991777,7.450900199270791
173,174,2020/09/04 10:00:00+00,401,8625,15959,14692,807,535,1744,824,2439,473,3562,64,2586,4502,270,20399,26697,571,203,1139,484,1369,1614,872,0,2020-09-04 10:00:00+00:00,89.0,62.142857142857146,15.526027029243009,10.840805389599854,134.0,115.71428571428571,15.820543093270366,13.661663012312363,66.0,54.285714285714285,10.709209270930014,8.808440525873172,43.0,25.285714285714285,12.7626357514076,7.504938631226397,12.0,4.0,12.68418493541636,4.228061645138786,132.0,104.85714285714286,14.408246756507177,11.445512033848775,34.0,25.428571428571427,13.31031431915785,9.954772894160072,118.0,84.71428571428571,11.230736431747578,8.062744193736458
174,175,2020/09/05 10:00:00+00,403,8699,16081,14767,812,563,1769,838,2450,485,3591,64,2612,4542,271,20500,26858,577,205,1144,488,1378,1634,876,0,2020-09-05 10:00:00+00:00,74.0,62.142857142857146,12.909280900718906,10.840805389599854,122.0,115.28571428571429,14.403778040141676,13.61106426041491,75.0,54.857142857142854,12.169555989693198,8.90116095246131,40.0,26.857142857142858,11.872219303634976,7.971347246726341,5.0,4.142857142857143,5.285077056423483,4.379063846750886,161.0,113.42857142857143,17.573694907558,12.381112472583007,26.0,25.0,10.17847565582659,9.786995822910184,101.0,90.57142857142857,9.612748979716148,8.620202055360732
175,176,2020/09/06 10:00:00+00,404,8751,16183,14834,820,565,1780,848,2464,498,3603,64,2634,4573,273,20578,26917,579,205,1150,492,1386,1640,878,0,2020-09-06 10:00:00+00:00,52.0,64.42857142857143,9.071386578883557,11.239547656803525,102.0,114.42857142857143,12.04250295159386,13.509866756620003,67.0,58.57142857142857,10.871470017459256,9.503843725284213,31.0,29.428571428571427,9.200969960317106,8.73456134481716,8.0,4.857142857142857,8.456123290277572,5.1340748548113835,59.0,109.42857142857143,6.440049686620633,11.944498934507033,22.0,25.0,8.61255632416096,9.786995822910184,78.0,90.28571428571429,7.423707132850094,8.593008988940037
176,177,2020/09/07 10:00:00+00,407,8820,16302,14962,826,570,1788,853,2485,500,3622,64,2665,4605,277,20718,27027,587,206,1162,497,1392,1661,887,0,2020-09-07 10:00:00+00:00,69.0,67.0,12.037032191210873,11.688132707407659,119.0,117.57142857142857,14.049586776859504,13.880924270534662,128.0,69.14285714285714,20.769375555743057,11.219171617164777,32.0,32.0,9.497775442907981,9.497775442907981,6.0,5.428571428571429,6.34209246770818,5.738083661259782,110.0,116.0,12.006872297089316,12.66179260420328,31.0,27.142857142857142,12.135874820408626,10.625881179159629,140.0,101.71428571428571,13.324602546141195,9.680731645767889
177,178,2020/09/08 10:00:00+00,407,8857,16347,14994,830,572,1796,858,2494,502,3638,64,2676,4627,277,20766,27102,589,207,1164,497,1411,1667,897,0,2020-09-08 10:00:00+00:00,37.0,65.28571428571429,6.454640450359453,11.389076007004904,45.0,107.71428571428571,5.312868949232586,12.717152976893237,32.0,65.57142857142857,5.192343888935764,10.639668950988911,22.0,30.285714285714285,6.529720616999237,8.988966044180767,4.0,5.571428571428571,4.228061645138786,5.889085862871881,75.0,106.57142857142857,8.186503838924533,11.632632121595623,11.0,25.142857142857142,4.30627816208048,9.842921513326813,48.0,94.71428571428571,4.568435158676982,9.014501518460829
178,179,2020/09/09 10:00:00+00,408,8892,16382,15037,838,572,1807,862,2503,502,3642,65,2686,4652,277,20838,27163,591,209,1164,497,1416,1673,899,0,2020-09-09 10:00:00+00:00,35.0,60.42857142857143,6.10574096655624,10.541748689197101,35.0,102.42857142857143,4.132231404958678,12.093101703491314,43.0,66.85714285714286,6.977212100757433,10.848289910812223,25.0,31.571428571428573,7.42013706477186,9.370573093226179,8.0,6.428571428571429,8.456123290277572,6.795099072544478,61.0,105.0,6.6583564556586206,11.461105374494348,10.0,23.285714285714285,3.9147983291640736,9.115887537910627,72.0,92.57142857142857,6.852652738015471,8.810553520305607
179,180,2020/09/10 10:00:00+00,409,8945,16441,15092,843,582,1815,878,2517,505,3664,65,2725,4683,277,20893,27245,595,210,1165,500,1440,1683,906,0,2020-09-10 10:00:00+00:00,53.0,58.42857142857143,9.245836320785164,10.192849205393886,59.0,88.0,6.965761511216056,10.389610389610391,55.0,66.57142857142857,8.924341059108345,10.801929697518151,31.0,32.0,9.200969960317106,9.497775442907981,5.0,6.857142857142857,5.285077056423483,7.248105677380777,82.0,97.14285714285714,8.95057753055749,10.603471638987969,39.0,24.714285714285715,15.267713483739886,9.675144442076926,55.0,87.42857142857143,5.2346652859840415,8.321078324733072
180,181,2020/09/11 10:00:00+00,411,8986,16520,15162,847,584,1820,886,2536,509,3684,66,2750,4704,279,20993,27439,599,211,1170,501,1453,1697,917,0,2020-09-11 10:00:00+00:00,41.0,51.57142857142857,7.152439417965881,8.996622403782869,79.0,80.14285714285714,9.327036599763872,9.461966604823747,70.0,67.14285714285714,11.358252257046985,10.89465012410629,21.0,28.857142857142858,6.232915134408364,8.56495821190809,4.0,5.714285714285714,4.228061645138786,6.04008806448398,194.0,106.0,21.175756596684792,11.570258759013342,25.0,23.428571428571427,9.786995822910182,9.171813228327256,100.0,84.85714285714286,9.51757324724371,8.076340726946807
181,182,2020/09/12 10:00:00+00,415,9065,16648,15183,854,606,1842,904,2554,514,3717,67,2781,4743,288,21089,27589,606,216,1186,508,1474,1754,930,0,2020-09-12 10:00:00+00:00,79.0,52.285714285714285,13.781529610226942,9.121229362284016,128.0,81.0,15.112160566706022,9.563164108618654,21.0,59.42857142857143,3.4074756771140953,9.642924365166419,39.0,28.714285714285715,11.575413821044101,8.522557428680823,7.0,6.0,7.399107878992876,6.342092467708179,150.0,104.42857142857143,16.373007677849067,11.398732011912065,31.0,24.142857142857142,12.135874820408626,9.451441680410406,96.0,84.14285714285714,9.136870317353964,8.008358060895064
182,183,2020/09/13 10:00:00+00,421,9119,16724,15254,862,609,1852,911,2570,527,3742,68,2811,4768,290,21167,27683,607,219,1193,510,1493,1770,940,0,2020-09-13 10:00:00+00:00,54.0,52.57142857142857,9.42028606268677,9.171072145684475,76.0,77.28571428571429,8.9728453364817,9.12464159217406,71.0,60.0,11.520513003576227,9.735644791754558,25.0,27.857142857142858,7.42013706477186,8.268152729317215,8.0,6.0,8.456123290277572,6.34209246770818,94.0,109.42857142857143,10.260418144785415,11.944498934507033,30.0,25.285714285714285,11.74439498749222,9.898847203743442,78.0,84.14285714285714,7.423707132850094,8.008358060895066
183,184,2020/09/14 10:00:00+00,424,9191,16797,15299,874,609,1863,918,2591,530,3756,68,2834,4787,291,21281,27760,612,220,1197,512,1506,1778,948,0,2020-09-14 10:00:00+00:00,72.0,53.0,12.560381416915693,9.245836320785163,73.0,70.71428571428571,8.618654073199528,8.348794063079778,45.0,48.142857142857146,7.301733593815919,7.811695940050682,19.0,26.0,5.639304169226614,7.716942547362734,12.0,6.857142857142857,12.68418493541636,7.248105677380776,77.0,104.71428571428571,8.40481060796252,11.429918693203206,23.0,24.142857142857142,9.004036157077369,9.451441680410406,114.0,80.42857142857143,10.85003350185783,7.654848197426013
184,185,2020/09/15 10:00:00+00,429,9302,16905,15236,881,612,1871,942,2607,538,3785,71,2846,4809,293,21375,27891,613,225,1202,515,1525,1819,953,0,2020-09-15 10:00:00+00:00,111.0,63.57142857142857,19.36392135107836,11.09001930660215,108.0,79.71428571428571,12.750885478158205,9.411367852926293,-63.0,34.57142857142857,-10.222427031342285,5.609585808582389,22.0,26.0,6.529720616999237,7.716942547362735,7.0,7.285714285714286,7.399107878992876,7.701112282217075,131.0,112.71428571428571,14.299093371988185,12.303145769355156,12.0,24.285714285714285,4.697757994996888,9.507367370827035,94.0,87.0,8.946518852409088,8.280288725102029
185,186,2020/09/16 10:00:00+00,431,9398,17165,15085,885,620,1881,949,2628,546,3811,70,2865,4843,289,21467,28034,618,227,1217,519,1546,1833,961,0,2020-09-16 10:00:00+00:00,96.0,72.28571428571429,16.747175222554258,12.610224200316152,260.0,111.85714285714286,30.696576151121604,13.206274245235283,-151.0,6.857142857142857,-24.501372725915637,1.1126451190576638,34.0,27.285714285714285,10.09138640808973,8.098549596408144,4.0,6.714285714285714,4.228061645138786,7.0971034757686775,143.0,124.42857142857143,15.60893398621611,13.581799702291942,19.0,25.571428571428573,7.438116825411739,10.010698584576701,92.0,89.85714285714286,8.756167387464213,8.552219389308991
186,187,2020/09/17 10:00:00+00,435,9452,17221,15129,898,620,1888,964,2646,554,3834,71,2883,4863,293,21574,28202,626,238,1232,520,1556,1846,974,0,2020-09-17 10:00:00+00:00,54.0,72.42857142857143,9.42028606268677,12.635145592016382,56.0,111.42857142857143,6.6115702479338845,13.15567549333783,44.0,5.285714285714286,7.139472847286676,0.8576639459402825,20.0,25.714285714285715,5.936109651817488,7.632140980908199,13.0,7.857142857142857,13.741200346701055,8.305121088665473,168.0,136.71428571428572,18.337768599190955,14.922826997811006,18.0,22.571428571428573,7.046636992495332,8.83625908582748,107.0,97.28571428571429,10.18380337455077,9.259239116247096
