,ObjectID,OldDate,Count,Date,DailyCases,7Day,Daily100k,100k7D,100k7D_Diff,TotalNewsCasesPast7Days,TotalCasesPast7Days100K
458,459,2021/06/05 14:00:00+00,460471,2021-06-05 14:00:00+00:00,132.0,134.71428571428572,2.1833772214209155,2.228273506276973,-0.12523700512479286,943.0,15.597914543938812
459,460,2021/06/06 14:00:00+00,460575,2021-06-06 14:00:00+00:00,104.0,114.0,1.7202365986952668,1.8856439639544271,-0.34262954232254583,798.0,13.19950774768099
460,461,2021/06/07 14:00:00+00,460659,2021-06-07 14:00:00+00:00,84.0,109.28571428571429,1.3894218681769461,1.8076662060465372,-0.07797775790788997,765.0,12.65366344232576
461,462,2021/06/08 14:00:00+00,460737,2021-06-08 14:00:00+00:00,78.0,106.0,1.29017744902145,1.7533180717470989,-0.0543481342994383,742.0,12.27322650222969
462,463,2021/06/09 14:00:00+00,460863,2021-06-09 14:00:00+00:00,126.0,114.71428571428571,2.0841328022654193,1.8974587757586525,0.14414070401155366,803.0,13.282211430310568
463,464,2021/06/10 14:00:00+00,460984,2021-06-10 14:00:00+00:00,121.0,112.85714285714286,2.0014291196358394,1.8667402650676659,-0.030718510690986633,790.0,13.067181855473661
464,465,2021/06/11 14:00:00+00,461097,2021-06-11 14:00:00+00:00,113.0,108.28571428571429,1.869103227428511,1.7911254695206211,-0.07561479554704476,758.0,12.537878286644348
465,466,2021/06/12 14:00:00+00,461183,2021-06-12 14:00:00+00:00,86.0,101.71428571428571,1.4225033412287782,1.6824292009217443,-0.10869626859887682,712.0,11.77700440645221
466,467,2021/06/13 14:00:00+00,461265,2021-06-13 14:00:00+00:00,82.0,98.57142857142857,1.3563403951251143,1.630444028983151,-0.05198517193859331,690.0,11.413108202882057
467,468,2021/06/14 14:00:00+00,461325,2021-06-14 14:00:00+00:00,60.0,95.14285714285714,0.9924441915549616,1.5737329323228677,-0.05671109666028329,666.0,11.016130526260074
468,469,2021/06/15 14:00:00+00,461392,2021-06-15 14:00:00+00:00,67.0,93.57142857142857,1.1082293472363738,1.547740346353571,-0.025992585969296655,655.0,10.834182424474996
469,470,2021/06/16 14:00:00+00,461470,2021-06-16 14:00:00+00:00,78.0,86.71428571428571,1.29017744902145,1.434318153033004,-0.11342219332056702,607.0,10.040227071231028
470,471,2021/06/17 14:00:00+00,461549,2021-06-17 14:00:00+00:00,79.0,80.71428571428571,1.306718185547366,1.3350737338775078,-0.0992444191554962,565.0,9.345516137142555
471,472,2021/06/18 14:00:00+00,461635,2021-06-18 14:00:00+00:00,86.0,76.85714285714286,1.4225033412287782,1.271273750134689,-0.06379998374281892,538.0,8.898916250942822
472,473,2021/06/19 14:00:00+00,461697,2021-06-19 14:00:00+00:00,62.0,73.42857142857143,1.0255256646067936,1.2145626534744054,-0.05671109666028351,514.0,8.501938574320837
473,474,2021/06/20 14:00:00+00,461739,2021-06-20 14:00:00+00:00,42.0,67.71428571428571,0.6947109340884731,1.1200441590405994,-0.094518494433806,474.0,7.840309113284197
474,475,2021/06/21 14:00:00+00,461779,2021-06-21 14:00:00+00:00,40.0,64.85714285714286,0.6616294610366411,1.0727849118236965,-0.04725924721690289,454.0,7.509494382765875
475,476,2021/06/22 14:00:00+00,461828,2021-06-22 14:00:00+00:00,49.0,62.285714285714285,0.8104960897698853,1.0302515893284838,-0.04253332249521269,436.0,7.211761125299387
476,477,2021/06/23 14:00:00+00,461887,2021-06-23 14:00:00+00:00,59.0,59.57142857142857,0.9759034550290455,0.9853553044724261,-0.04489628485605768,417.0,6.897487131306982
477,478,2021/06/24 14:00:00+00,461953,2021-06-24 14:00:00+00:00,66.0,57.714285714285715,1.0916886107104578,0.9546367937814393,-0.030718510690986855,404.0,6.682457556470074
478,479,2021/06/25 14:00:00+00,462017,2021-06-25 14:00:00+00:00,64.0,54.57142857142857,1.0586071376586257,0.902651621842846,-0.05198517193859331,382.0,6.3185613528999225
479,480,2021/06/26 14:00:00+00,462078,2021-06-26 14:00:00+00:00,61.0,54.42857142857143,1.0089849280808776,0.9002886594820009,-0.0023629623608451,381.0,6.302020616374006
480,481,2021/06/27 14:00:00+00,462144,2021-06-27 14:00:00+00:00,66.0,57.857142857142854,1.0916886107104578,0.9569997561422844,0.05671109666028351,405.0,6.698998292995991
481,482,2021/06/28 14:00:00+00,462181,2021-06-28 14:00:00+00:00,37.0,57.42857142857143,0.6120072514588929,0.9499108690597489,-0.007088887082535522,402.0,6.649376083418243
482,483,2021/06/29 14:00:00+00,462217,2021-06-29 14:00:00+00:00,36.0,55.57142857142857,0.5954665149329769,0.919192358368762,-0.030718510690986855,389.0,6.434346508581334
483,484,2021/06/30 14:00:00+00,462279,2021-06-30 14:00:00+00:00,62.0,56.0,1.0255256646067936,0.9262812454512975,0.007088887082535522,392.0,6.483968718159082
484,485,2021/07/01 14:00:00+00,462354,2021-07-01 14:00:00+00:00,75.0,57.285714285714285,1.240555239443702,0.9475479066989038,0.021266661247606233,401.0,6.632835346892326
485,486,2021/07/02 14:00:00+00,462439,2021-07-02 14:00:00+00:00,85.0,60.285714285714285,1.4059626047028622,0.9971701162766519,0.0496222095777481,422.0,6.980190813936563
486,487,2021/07/03 14:00:00+00,462535,2021-07-03 14:00:00+00:00,96.0,65.28571428571429,1.5879107064879383,1.0798737989062321,0.08270368262958028,457.0,7.559116592343623
487,488,2021/07/04 14:00:00+00,462596,2021-07-04 14:00:00+00:00,61.0,64.57142857142857,1.0089849280808776,1.0680589871020063,-0.011814811804225833,452.0,7.476412909714044
488,489,2021/07/05 14:00:00+00,462634,2021-07-05 14:00:00+00:00,38.0,64.71428571428571,0.6285479879848089,1.0704219494628513,0.002362962360844989,453.0,7.492953646239959
489,490,2021/07/06 14:00:00+00,462681,2021-07-06 14:00:00+00:00,47.0,66.28571428571429,0.7774146167180532,1.096414535432148,0.025992585969296655,464.0,7.674901748025035
490,491,2021/07/07 14:00:00+00,462736,2021-07-07 14:00:00+00:00,55.0,65.28571428571429,0.9097405089253814,1.079873798906232,-0.016540736525916033,457.0,7.559116592343623
491,492,2021/07/08 14:00:00+00,462835,2021-07-08 14:00:00+00:00,99.0,68.71428571428571,1.6375329160656866,1.1365848955665154,0.05671109666028351,481.0,7.956094268965609
492,493,2021/07/09 14:00:00+00,462980,2021-07-09 14:00:00+00:00,145.0,77.28571428571429,2.3984067962578237,1.2783626372172243,0.1417777416507089,541.0,8.94853846052057
493,494,2021/07/10 14:00:00+00,463107,2021-07-10 14:00:00+00:00,127.0,81.71428571428571,2.1006735387913356,1.3516144704034239,0.07325183318619954,572.0,9.461301292823967
494,495,2021/07/11 14:00:00+00,463186,2021-07-11 14:00:00+00:00,79.0,84.28571428571429,1.306718185547366,1.3941477928986363,0.04253332249521247,590.0,9.759034550290457
495,496,2021/07/12 14:00:00+00,463265,2021-07-12 14:00:00+00:00,79.0,90.14285714285714,1.306718185547366,1.4910292496932875,0.09688145679465121,631.0,10.437204747853013
496,497,2021/07/13 14:00:00+00,463383,2021-07-13 14:00:00+00:00,118.0,100.28571428571429,1.951806910058091,1.6587995773132929,0.16777032762000532,702.0,11.61159704119305
497,498,2021/07/14 14:00:00+00,463487,2021-07-14 14:00:00+00:00,104.0,107.28571428571429,1.7202365986952668,1.7745847329947053,0.11578515568141245,751.0,12.422093130962935
498,499,2021/07/15 14:00:00+00,463665,2021-07-15 14:00:00+00:00,178.0,118.57142857142857,2.9442511016130526,1.9612587595014719,0.18667402650676657,830.0,13.728811316510303
499,500,2021/07/16 14:00:00+00,463848,2021-07-16 14:00:00+00:00,183.0,124.0,3.026954784242633,2.0510513292135872,0.08979256971211536,868.0,14.357359304495109
500,501,2021/07/17 14:00:00+00,464031,2021-07-17 14:00:00+00:00,183.0,132.0,3.026954784242633,2.1833772214209155,0.13232589220732827,924.0,15.283640549946409
501,502,2021/07/18 14:00:00+00,464197,2021-07-18 14:00:00+00:00,166.0,144.42857142857142,2.74576226330206,2.3889549468144433,0.2055777253935278,1011.0,16.722684627701103
502,503,2021/07/19 14:00:00+00,464336,2021-07-19 14:00:00+00:00,139.0,153.0,2.2991623771023275,2.5307326884651524,0.1417777416507091,1071.0,17.715128819256066
503,504,2021/07/20 14:00:00+00,464491,2021-07-20 14:00:00+00:00,155.0,158.28571428571428,2.563814161516984,2.6181622958164223,0.08742960735126992,1108.0,18.327136070714957
504,505,2021/07/21 14:00:00+00,464735,2021-07-21 14:00:00+00:00,244.0,178.28571428571428,4.03593971232351,2.948977026334743,0.33081473051832067,1248.0,20.6428391843432
505,506,2021/07/22 14:00:00+00,465038,2021-07-22 14:00:00+00:00,303.0,196.14285714285714,5.011843167352556,3.244347321440386,0.29537029510564317,1373.0,22.710431250082703
506,507,2021/07/23 14:00:00+00,465326,2021-07-23 14:00:00+00:00,288.0,211.14285714285714,4.763732119463815,3.492458369329126,0.24811104788873983,1478.0,24.447208585303883
507,508,2021/07/24 14:00:00+00,465643,2021-07-24 14:00:00+00:00,317.0,230.28571428571428,5.2434134787153805,3.809095325682376,0.31663695635324984,1612.0,26.663667279776632
508,509,2021/07/25 14:00:00+00,465949,2021-07-25 14:00:00+00:00,306.0,250.28571428571428,5.061465376930304,4.139910056200697,0.3308147305183211,1752.0,28.979370393404878
509,510,2021/07/26 14:00:00+00,466205,2021-07-26 14:00:00+00:00,256.0,267.0,4.234428550634503,4.416376652419578,0.2764665962188815,1869.0,30.914636566937055
510,511,2021/07/27 14:00:00+00,466514,2021-07-27 14:00:00+00:00,309.0,289.0,5.111087586508052,4.780272855989732,0.3638962035701532,2023.0,33.461909991928124
511,512,2021/07/28 14:00:00+00,466930,2021-07-28 14:00:00+00:00,416.0,313.57142857142856,6.880946394781067,5.186702382055096,0.40642952606536475,2195.0,36.306916674385675
512,513,2021/07/29 14:00:00+00,467435,2021-07-29 14:00:00+00:00,505.0,342.42857142857144,8.353071945587594,5.664020778945817,0.47731839689072064,2397.0,39.64814545262072
513,514,2021/07/30 14:00:00+00,467961,2021-07-30 14:00:00+00:00,526.0,376.42857142857144,8.700427412631829,6.226405820826961,0.5623850418811438,2635.0,43.584840745788725
514,515,2021/07/31 14:00:00+00,468548,2021-07-31 14:00:00+00:00,587.0,415.0,9.709412340712708,6.864405658255151,0.6379998374281906,2905.0,48.05083960778605
515,516,2021/08/01 14:00:00+00,469095,2021-08-01 14:00:00+00:00,547.0,449.42857142857144,9.047782879676067,7.433879587218832,0.5694739289636805,3146.0,52.037157110531815
516,517,2021/08/02 14:00:00+00,469542,2021-08-02 14:00:00+00:00,447.0,476.7142857142857,7.3937092270844635,7.885205398140253,0.4513258109214213,3337.0,55.196437786981775
517,518,2021/08/03 14:00:00+00,469910,2021-08-03 14:00:00+00:00,368.0,485.14285714285717,6.086991041537098,8.02462017743012,0.1394147792898659,3396.0,56.17234124201082
518,519,2021/08/04 14:00:00+00,470605,2021-08-04 14:00:00+00:00,695.0,525.0,11.495811885511637,8.683886676105914,0.6592664986757946,3675.0,60.78720673274139
519,520,2021/08/05 14:00:00+00,471334,2021-08-05 14:00:00+00:00,729.0,557.0,12.058196927392784,9.213190244935225,0.5293035688293113,3899.0,64.49233171454658
520,521,2021/08/06 14:00:00+00,472224,2021-08-06 14:00:00+00:00,890.0,609.0,14.721255508065264,10.073308544282861,0.8601182993476364,4263.0,70.51315980998001
521,522,2021/08/07 14:00:00+00,473116,2021-08-07 14:00:00+00:00,892.0,652.5714285714286,14.754336981117095,10.794012064340631,0.7207035200577696,4568.0,75.55808445038441
522,523,2021/08/08 14:00:00+00,473969,2021-08-08 14:00:00+00:00,853.0,696.2857142857143,14.10924825660637,11.517078546759246,0.7230664824186146,4874.0,80.61954982731471
523,524,2021/08/09 14:00:00+00,474555,2021-08-09 14:00:00+00:00,586.0,716.1428571428571,9.692871604186792,11.845530314916719,0.328451768157473,5013.0,82.91871220441703
524,525,2021/08/10 14:00:00+00,475184,2021-08-10 14:00:00+00:00,629.0,753.4285714285714,10.40412327480118,12.462263491097303,0.6167331761805848,5274.0,87.23584443768112
525,526,2021/08/11 14:00:00+00,476070,2021-08-11 14:00:00+00:00,886.0,780.7142857142857,14.655092561961599,12.913589302018725,0.4513258109214213,5465.0,90.39512511413108
526,527,2021/08/12 14:00:00+00,477117,2021-08-12 14:00:00+00:00,1047.0,826.1428571428571,17.31815114263408,13.665011332767481,0.7514220307487562,5783.0,95.65507932937238
527,528,2021/08/13 14:00:00+00,478067,2021-08-13 14:00:00+00:00,950.0,834.7142857142857,15.713699699620225,13.806789074418193,0.14177774165071177,5843.0,96.64752352092735
528,529,2021/08/14 14:00:00+00,479083,2021-08-14 14:00:00+00:00,1016.0,852.4285714285714,16.805388310330684,14.099796407162989,0.2930073327447964,5967.0,98.69857485014091
529,530,2021/08/15 14:00:00+00,479952,2021-08-15 14:00:00+00:00,869.0,854.7142857142857,14.373900041021026,14.137603804936512,0.03780739777352338,5983.0,98.9632266345556
530,531,2021/08/16 14:00:00+00,480718,2021-08-16 14:00:00+00:00,766.0,880.4285714285714,12.670204178851677,14.562937029888639,0.42533322495212644,6163.0,101.94055920922047
531,532,2021/08/17 14:00:00+00,481569,2021-08-17 14:00:00+00:00,851.0,912.1428571428571,14.076166783554537,15.087514673996262,0.5245776441076231,6385.0,105.61260271797381
532,533,2021/08/18 14:00:00+00,482581,2021-08-18 14:00:00+00:00,1012.0,930.1428571428571,16.739225364227018,15.385247931462752,0.29773325746648993,6511.0,107.69673552023926
533,534,2021/08/19 14:00:00+00,483641,2021-08-19 14:00:00+00:00,1060.0,932.0,17.533180717470987,15.415966442153735,0.03071851069098308,6524.0,107.91176509507615
534,535,2021/08/20 14:00:00+00,484847,2021-08-20 14:00:00+00:00,1206.0,968.5714285714286,19.94812825025473,16.020884806530095,0.6049183643763598,6780.0,112.14619364571065
535,536,2021/08/21 14:00:00+00,485978,2021-08-21 14:00:00+00:00,1131.0,985.0,18.707573010811025,16.292625478027283,0.27174067149718795,6895.0,114.048378346191
536,537,2021/08/22 14:00:00+00,486968,2021-08-22 14:00:00+00:00,990.0,1002.2857142857143,16.375329160656865,16.578543923689548,0.285918445662265,7016.0,116.04980746582683
537,538,2021/08/23 14:00:00+00,487893,2021-08-23 14:00:00+00:00,925.0,1025.0,15.300181286472325,16.954254939063926,0.3757110153743781,7175.0,118.67978457344749
538,539,2021/08/24 14:00:00+00,488740,2021-08-24 14:00:00+00:00,847.0,1024.4285714285713,14.010003837450874,16.944803089620546,-0.009451849443379956,7171.0,118.61362162734382
539,540,2021/08/25 14:00:00+00,489930,2021-08-25 14:00:00+00:00,1190.0,1049.857142857143,19.68347646584007,17.365410389850982,0.42060730023043646,7349.0,121.55787272895688
540,541,2021/08/26 14:00:00+00,491174,2021-08-26 14:00:00+00:00,1244.0,1076.142857142857,20.576676238239536,17.80019546424649,0.4347850743955064,7533.0,124.60136824972543
541,542,2021/08/27 14:00:00+00,492547,2021-08-27 14:00:00+00:00,1373.0,1100.0,22.710431250082703,18.194810178507627,0.39461471426113803,7700.0,127.3636712495534
542,543,2021/08/28 14:00:00+00,493915,2021-08-28 14:00:00+00:00,1368.0,1133.857142857143,22.627727567453125,18.75483225802793,0.5600220795203015,7937.0,131.2838258061955
543,544,2021/08/29 14:00:00+00,494982,2021-08-29 14:00:00+00:00,1067.0,1144.857142857143,17.6489658731524,18.936780359813003,0.1819481017850748,8014.0,132.55746251869104
544,545,2021/08/30 14:00:00+00,495924,2021-08-30 14:00:00+00:00,942.0,1147.2857142857142,15.581373807412897,18.97695071994737,0.040170360134368366,8031.0,132.8386550396316
545,546,2021/08/31 14:00:00+00,497002,2021-08-31 14:00:00+00:00,1078.0,1180.2857142857142,17.830913974937477,19.522795025302603,0.5458443053552315,8262.0,136.65956517711822
546,547,2021/09/01 14:00:00+00,498376,2021-09-01 14:00:00+00:00,1374.0,1206.5714285714287,22.72697198660862,19.95758009969811,0.4347850743955064,8446.0,139.70306069788677
547,548,2021/09/02 14:00:00+00,499648,2021-09-02 14:00:00+00:00,1272.0,1210.5714285714287,21.039816860965185,20.023743045801773,0.06616294610366324,8474.0,140.1662013206124
548,549,2021/09/03 14:00:00+00,501035,2021-09-03 14:00:00+00:00,1387.0,1212.5714285714287,22.942001561445526,20.056824518853606,0.0330814730518334,8488.0,140.39777163197522
549,550,2021/09/04 14:00:00+00,502229,2021-09-04 14:00:00+00:00,1194.0,1187.7142857142858,19.749639411943736,19.64566906806655,-0.4111554507870565,8314.0,137.51968347646584
550,551,2021/09/05 14:00:00+00,503034,2021-09-05 14:00:00+00:00,805.0,1150.2857142857142,13.3152929033624,19.02657292952512,-0.6190961385414298,8052.0,133.18601050667584
551,552,2021/09/06 14:00:00+00,504061,2021-09-06 14:00:00+00:00,1027.0,1162.4285714285713,16.98733641211576,19.227424730196958,0.20085180067183828,8137.0,134.5919731113787
552,553,2021/09/07 14:00:00+00,504856,2021-09-07 14:00:00+00:00,795.0,1122.0,13.149885538103241,18.55870638207778,-0.6687183481191781,7854.0,129.91094467454448
553,554,2021/09/08 14:00:00+00,505557,2021-09-08 14:00:00+00:00,701.0,1025.857142857143,11.595056304667134,16.968432713229,-1.5902736688487806,7181.0,118.77902899260297
554,555,2021/09/09 14:00:00+00,506464,2021-09-09 14:00:00+00:00,907.0,973.7142857142857,15.002448029005835,16.105951451520518,-0.8624812617084814,6816.0,112.74166016064363
555,556,2021/09/10 14:00:00+00,508017,2021-09-10 14:00:00+00:00,1553.0,997.4285714285714,25.687763824747588,16.498203203420815,0.3922517519002966,6982.0,115.4874224239457
556,557,2021/09/11 14:00:00+00,509393,2021-09-11 14:00:00+00:00,1376.0,1023.4285714285714,22.76005345966045,16.928262353094627,0.43005914967381287,7164.0,118.49783647166241
557,558,2021/09/12 14:00:00+00,510543,2021-09-12 14:00:00+00:00,1150.0,1072.7142857142858,19.02184700480343,17.743484367586206,0.815222014491578,7509.0,124.20439057310344
558,559,2021/09/13 14:00:00+00,511646,2021-09-13 14:00:00+00:00,1103.0,1083.5714285714287,18.244432388085375,17.923069507010435,0.17958513942422982,7585.0,125.46148654907306
559,560,2021/09/14 14:00:00+00,512740,2021-09-14 14:00:00+00:00,1094.0,1126.2857142857142,18.095565759352134,18.629595252903133,0.7065257458926979,7884.0,130.40716677032194
560,561,2021/09/15 14:00:00+00,513929,2021-09-15 14:00:00+00:00,1189.0,1196.0,19.666935729314158,19.782720884995566,1.1531256320924328,8372.0,138.479046194969
561,562,2021/09/16 14:00:00+00,515259,2021-09-16 14:00:00+00:00,1330.0,1256.4285714285713,21.999179579468315,20.782253963633064,0.9995330786374979,8795.0,145.47577774543146
562,563,2021/09/17 14:00:00+00,516784,2021-09-17 14:00:00+00:00,1525.0,1252.4285714285713,25.22462320202194,20.716091017529404,-0.06616294610365969,8767.0,145.0126371227058
563,564,2021/09/18 14:00:00+00,518061,2021-09-18 14:00:00+00:00,1277.0,1238.2857142857142,21.122520543594767,20.482157743805733,-0.23393327372367168,8668.0,143.37510420664012
564,565,2021/09/19 14:00:00+00,519097,2021-09-19 14:00:00+00:00,1036.0,1222.0,17.136203040849004,20.212780034669386,-0.2693777091363465,8554.0,141.4894602426857
565,566,2021/09/20 14:00:00+00,520236,2021-09-20 14:00:00+00:00,1139.0,1227.142857142857,18.839898903018355,20.297846679659813,0.08506664499042671,8590.0,142.08492675761866
566,567,2021/09/21 14:00:00+00,521210,2021-09-21 14:00:00+00:00,974.0,1210.0,16.110677376242208,20.014291196358393,-0.28355548330142,8470.0,140.10003837450876
567,568,2021/09/22 14:00:00+00,522355,2021-09-22 14:00:00+00:00,1145.0,1203.7142857142858,18.93914332217385,19.910320852481203,-0.10397034387719017,8426.0,139.37224596736843
568,569,2021/09/23 14:00:00+00,523760,2021-09-23 14:00:00+00:00,1405.0,1214.4285714285713,23.239734818912016,20.087543029544594,0.17722217706339194,8501.0,140.61280120681215
569,570,2021/09/24 14:00:00+00,525123,2021-09-24 14:00:00+00:00,1363.0,1191.2857142857142,22.545023884823543,19.704743127087678,-0.38279990245691664,8339.0,137.93320188961374
570,571,2021/09/25 14:00:00+00,526690,2021-09-25 14:00:00+00:00,1567.0,1232.7142857142858,25.91933413611041,20.39000221173277,0.685259084645093,8629.0,142.73001548212937
571,572,2021/09/26 14:00:00+00,527804,2021-09-26 14:00:00+00:00,1114.0,1243.857142857143,18.426380489870454,20.57431327587869,0.1843110641459198,8707.0,144.02019293115083
572,573,2021/09/27 14:00:00+00,528764,2021-09-27 14:00:00+00:00,960.0,1218.2857142857142,15.879107064879385,20.15134301328741,-0.42297026259128145,8528.0,141.05940109301187
573,574,2021/09/28 14:00:00+00,529736,2021-09-28 14:00:00+00:00,972.0,1218.0,16.077595903190378,20.146617088565723,-0.004725924721686425,8526.0,141.02631961996002
574,575,2021/09/29 14:00:00+00,530861,2021-09-29 14:00:00+00:00,1125.0,1215.142857142857,18.60832859165553,20.099357841348816,-0.047259247216906886,8506.0,140.69550488944174
575,576,2021/09/30 14:00:00+00,532340,2021-09-30 14:00:00+00:00,1479.0,1225.7142857142858,24.463749321829805,20.274217056051356,0.17485921470253984,8580.0,141.91951939235952
576,577,2021/10/01 14:00:00+00,533870,2021-10-01 14:00:00+00:00,1530.0,1249.5714285714287,25.30732688465152,20.668831770312497,0.3946147142611416,8747.0,144.68182239218748
577,578,2021/10/02 14:00:00+00,535157,2021-10-02 14:00:00+00:00,1287.0,1209.5714285714287,21.287927908853923,20.007202309275858,-0.6616294610366396,8467.0,140.050416164931
578,579,2021/10/03 14:00:00+00,536249,2021-10-03 14:00:00+00:00,1092.0,1206.4285714285713,18.0624842863003,19.955217137337264,-0.05198517193859331,8445.0,139.68651996136083
579,580,2021/10/04 14:00:00+00,537327,2021-10-04 14:00:00+00:00,1078.0,1223.2857142857142,17.830913974937477,20.23404669591699,0.27882955857972647,8563.0,141.63832687141894
580,581,2021/10/05 14:00:00+00,537976,2021-10-05 14:00:00+00:00,649.0,1177.142857142857,10.734938005319501,19.47080985336401,-0.7632368425529812,8240.0,136.29566897354806
581,582,2021/10/06 14:00:00+00,539053,2021-10-06 14:00:00+00:00,1077.0,1170.2857142857142,17.814373238411562,19.35738766004344,-0.11342219332057013,8192.0,135.5017136203041
582,583,2021/10/07 14:00:00+00,540451,2021-10-07 14:00:00+00:00,1398.0,1158.7142857142858,23.123949663230604,19.165987708814985,-0.19139995122845477,8111.0,134.1619139617049
583,584,2021/10/08 14:00:00+00,541627,2021-10-08 14:00:00+00:00,1176.0,1108.142857142857,19.451906154477246,18.329499033075802,-0.836488675739183,7757.0,128.30649323153062
584,585,2021/10/09 14:00:00+00,542886,2021-10-09 14:00:00+00:00,1259.0,1104.142857142857,20.824787286128277,18.26333608697214,-0.06616294610366324,7729.0,127.84335260880496
585,586,2021/10/10 14:00:00+00,544219,2021-10-10 14:00:00+00:00,1333.0,1138.5714285714287,22.048801789046063,18.83281001593582,0.5694739289636814,7970.0,131.82967011155074
586,587,2021/10/11 14:00:00+00,545028,2021-10-11 14:00:00+00:00,809.0,1100.142857142857,13.381455849466064,18.197173140868472,-0.6356368750673482,7701.0,127.38021198607933
587,588,2021/10/12 14:00:00+00,545439,2021-10-12 14:00:00+00:00,411.0,1066.142857142857,6.798242712151486,17.63478809898733,-0.5623850418811429,7463.0,123.4435166929113
588,589,2021/10/13 14:00:00+00,546552,2021-10-13 14:00:00+00:00,1113.0,1071.2857142857142,18.40983975334454,17.719854743977756,0.08506664499042671,7499.0,124.03898320784428
589,590,2021/10/14 14:00:00+00,547675,2021-10-14 14:00:00+00:00,1123.0,1032.0,18.5752471186037,17.07004009474534,-0.6498146492324146,7224.0,119.49028066321736
590,591,2021/10/15 14:00:00+00,548743,2021-10-15 14:00:00+00:00,1068.0,1016.5714285714286,17.665506609678317,16.814840159774064,-0.2551999349712766,7116.0,117.70388111841844
591,592,2021/10/16 14:00:00+00,549679,2021-10-16 14:00:00+00:00,936.0,970.4285714285714,15.482129388257402,16.051603317221083,-0.7632368425529812,6793.0,112.36122322054757
592,593,2021/10/17 14:00:00+00,550550,2021-10-17 14:00:00+00:00,871.0,904.4285714285714,14.406981514072857,14.959914706510625,-1.0916886107104578,6331.0,104.71940294557436
593,594,2021/10/18 14:00:00+00,551264,2021-10-18 14:00:00+00:00,714.0,890.8571428571429,11.810085879504042,14.735433282230336,-0.22448142428028994,6236.0,103.14803297561234
594,595,2021/10/19 14:00:00+00,551807,2021-10-19 14:00:00+00:00,543.0,909.7142857142857,8.981619933572402,15.047344313861895,0.31191103163155987,6368.0,105.33141019703326
595,596,2021/10/20 14:00:00+00,552524,2021-10-20 14:00:00+00:00,717.0,853.1428571428571,11.85970808908179,14.111611218967216,-0.9357330948946796,5972.0,98.7812785327705
596,597,2021/10/21 14:00:00+00,553593,2021-10-21 14:00:00+00:00,1069.0,845.4285714285714,17.682047346204232,13.984011251481578,-0.1275999674856383,5918.0,97.88807876037104
597,598,2021/10/22 14:00:00+00,554456,2021-10-22 14:00:00+00:00,863.0,816.1428571428571,14.27465562186553,13.499603967508323,-0.4844072839732547,5713.0,94.49722777255825
598,599,2021/10/23 14:00:00+00,555366,2021-10-23 14:00:00+00:00,910.0,812.4285714285714,15.052070238583584,13.438166946126348,-0.06143702138197504,5687.0,94.06716862288444
599,600,2021/10/24 14:00:00+00,556083,2021-10-24 14:00:00+00:00,717.0,790.4285714285714,11.85970808908179,13.074270742556196,-0.3638962035701514,5533.0,91.51989519789338
600,601,2021/10/25 14:00:00+00,556595,2021-10-25 14:00:00+00:00,512.0,761.5714285714286,8.468857101269005,12.596952345665475,-0.47731839689072153,5331.0,88.17866641965833
601,602,2021/10/26 14:00:00+00,557192,2021-10-26 14:00:00+00:00,597.0,769.2857142857143,9.874819705971868,12.724552313151113,0.1275999674856383,5385.0,89.0718661920578
602,603,2021/10/27 14:00:00+00,557923,2021-10-27 14:00:00+00:00,731.0,771.2857142857143,12.091278400444615,12.757633786202947,0.0330814730518334,5399.0,89.30343650342063
603,604,2021/10/28 14:00:00+00,558852,2021-10-28 14:00:00+00:00,929.0,751.2857142857143,15.366344232575988,12.426819055684627,-0.3308147305183198,5259.0,86.98773338979238
604,605,2021/10/29 14:00:00+00,559763,2021-10-29 14:00:00+00:00,911.0,758.1428571428571,15.068610975109499,12.540241249005192,0.1134221933205648,5307.0,87.78168874303634
605,606,2021/10/30 14:00:00+00,560634,2021-10-30 14:00:00+00:00,871.0,752.5714285714286,14.406981514072857,12.448085716932232,-0.0921555320729599,5268.0,87.13660001852563
606,607,2021/10/31 14:00:00+00,561270,2021-10-31 14:00:00+00:00,636.0,741.0,10.519908430482593,12.256685765703775,-0.19139995122845654,5187.0,85.79680035992644
607,608,2021/11/01 14:00:00+00,561718,2021-11-01 14:00:00+00:00,448.0,731.8571428571429,7.41024996361038,12.105456174609687,-0.15122959109408818,5123.0,84.7381932222678
608,609,2021/11/02 14:00:00+00,562200,2021-11-02 14:00:00+00:00,482.0,715.4285714285714,7.972635005491525,11.833715503112495,-0.2717406714971915,5008.0,82.83600852178746
609,610,2021/11/03 14:00:00+00,562896,2021-11-03 14:00:00+00:00,696.0,710.4285714285714,11.512352622037554,11.751011820482914,-0.08270368262958172,4973.0,82.2570827433804
610,611,2021/11/04 14:00:00+00,563696,2021-11-04 14:00:00+00:00,800.0,692.0,13.232589220732821,11.44618967593389,-0.3048221445490231,4844.0,80.12332773153723
611,612,2021/11/05 14:00:00+00,564564,2021-11-05 14:00:00+00:00,868.0,685.8571428571429,14.357359304495109,11.344582294417549,-0.10160738151634163,4801.0,79.41207606092284
612,613,2021/11/06 14:00:00+00,565355,2021-11-06 14:00:00+00:00,791.0,674.4285714285714,13.083722591999576,11.155545305549936,-0.18903698886761333,4721.0,78.08881713884956
