,Date,Acute,ICU,Year,Total,Population,AcuteDaily,Acute7Day,AcuteDaily100k,Acute100k7D,ICUDaily,ICU7Day,ICUDaily100K,ICU100k7D,TotalDaily,Total7Day,TotalDaily100k,Total100k7D
80,2022-08-02,33.0,1,22.0,34.0,590336.0,33.0,31.428571428571427,5.5900368603642665,5.32384462891835,1,2.857142857142857,0.16939505637467475,5.32384462891835,34.0,34.285714285714285,5.759431916738942,5.807830504274563
81,2022-08-03,28.0,2,22.0,30.0,590336.0,28.0,31.428571428571427,4.743061578490893,5.32384462891835,2,2.4285714285714284,0.3387901127493495,5.32384462891835,30.0,33.857142857142854,5.081851691240243,5.7352326229711315
82,2022-08-04,31.0,3,22.0,34.0,590336.0,31.0,31.857142857142858,5.251246747614918,5.396442510221781,3,2.2857142857142856,0.5081851691240243,5.396442510221781,34.0,34.142857142857146,5.759431916738942,5.783631210506753
83,2022-08-05,33.0,3,22.0,36.0,590336.0,33.0,32.142857142857146,5.5900368603642665,5.444841097757403,3,2.0,0.5081851691240243,5.444841097757403,36.0,34.142857142857146,6.098222029488292,5.783631210506752
84,2022-08-06,39.0,4,22.0,43.0,590336.0,39.0,33.0,6.606407198612316,5.5900368603642665,4,2.142857142857143,0.677580225498699,5.5900368603642665,43.0,35.142857142857146,7.283987424111015,5.9530262668814276
85,2022-08-07,32.0,3,22.0,35.0,590336.0,32.0,33.0,5.420641803989592,5.5900368603642665,3,2.4285714285714284,0.5081851691240243,5.5900368603642665,35.0,35.42857142857143,5.928826973113617,6.001424854417048
86,2022-08-08,35.0,3,22.0,38.0,590336.0,35.0,33.0,5.928826973113617,5.5900368603642665,3,2.7142857142857144,0.5081851691240243,5.5900368603642665,38.0,35.714285714285715,6.4370121422376405,6.04982344195267
87,2022-08-09,35.0,3,22.0,38.0,590336.0,35.0,33.285714285714285,5.928826973113617,5.638435447899888,3,3.0,0.5081851691240243,5.638435447899888,38.0,36.285714285714285,6.4370121422376405,6.146620617023913
88,2022-08-10,31.0,4,22.0,35.0,590336.0,31.0,33.714285714285715,5.251246747614918,5.71103332920332,4,3.2857142857142856,0.677580225498699,5.71103332920332,35.0,37.0,5.928826973113617,6.267617085862966
89,2022-08-11,32.0,5,22.0,37.0,590336.0,32.0,33.857142857142854,5.420641803989592,5.7352326229711315,5,3.5714285714285716,0.8469752818733738,5.7352326229711315,37.0,37.42857142857143,6.267617085862966,6.340214967166398
