,OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown,ndate,AADailyCases,AA7Day,AADaily100k1,AA100k7D-County_2019,AADaily100k2,AA100k7D-2019Census,AADaily100k3,AA100k7D-2020Census
91,92,2020/06/14 10:00:00+00,187,4607,7151,6689,375,283,989,443,1269,162,2273,10,1009,2335,193,13607,17326,180,79,580,107,571,1020,256,0,2020-06-14 10:00:00+00:00,85.0,53.0,14.66452737090903,9.143764125390335,14.674552944060604,9.15001536512014,14.449368562593815,9.009606280205555
92,93,2020/06/15 10:00:00+00,187,4623,7199,6747,376,283,992,445,1272,165,2298,10,1019,2350,193,13657,17400,183,80,582,107,579,1027,258,0,2020-06-15 10:00:00+00:00,16.0,50.857142857142854,2.7603816227593465,8.774070158056494,2.7622687894702316,8.780068652244664,2.7198811411941297,8.645336484509913
93,94,2020/06/16 10:00:00+00,188,4751,7248,6782,380,284,987,450,1277,166,2308,10,1023,2327,193,13709,17499,183,82,585,109,579,1031,258,0,2020-06-16 10:00:00+00:00,128.0,63.142857142857146,22.083052982074772,10.89364890410385,22.098150315761853,10.901096472730734,21.759049129553038,10.73381664649826
94,95,2020/06/17 10:00:00+00,188,4796,7329,6866,382,284,1006,455,1291,170,2336,10,1032,2343,192,13819,17611,187,82,587,110,593,1035,265,0,2020-06-17 10:00:00+00:00,45.0,64.0,7.763573314010662,11.041526491037388,7.768880970385025,11.049075157880925,7.64966570960849,10.879524564776519
95,96,2020/06/18 10:00:00+00,187,4835,7371,6906,385,285,1010,456,1294,170,2342,10,1036,2348,193,13862,17666,187,83,595,110,595,1036,267,0,2020-06-18 10:00:00+00:00,39.0,59.142857142857146,6.728430205475907,10.203553498414013,6.733030174333689,10.210529275363175,6.629710281660691,10.05384636119973
96,97,2020/06/19 10:00:00+00,187,4862,7403,6938,389,288,1028,459,1294,174,2361,10,1041,2382,193,13928,17709,203,83,599,113,601,1036,267,0,2020-06-19 10:00:00+00:00,27.0,58.42857142857143,4.6581439884063975,10.0803221759694,4.6613285822310155,10.087213704404684,4.589799425765094,9.932423095967849
97,98,2020/06/20 10:00:00+00,188,4880,7480,6993,393,290,1028,460,1304,180,2380,10,1052,2409,193,14004,17804,204,83,597,113,602,1039,270,0,2020-06-20 10:00:00+00:00,18.0,51.142857142857146,3.105429325604265,8.82336268703434,3.10755238815401,8.829394880628062,3.0598662838433963,8.693905790602665
98,99,2020/06/21 10:00:00+00,188,4904,7537,7053,394,294,1030,460,1313,183,2393,10,1056,2423,193,14079,17874,205,83,602,115,603,1043,271,0,2020-06-21 10:00:00+00:00,24.0,42.42857142857143,4.14057243413902,7.319940553210053,4.143403184205347,7.324944914934454,4.079821711791195,7.212541954773719
99,100,2020/06/22 10:00:00+00,189,4916,7585,7095,397,294,1031,461,1328,183,2407,10,1060,2436,194,14141,17935,211,83,599,117,611,1046,274,0,2020-06-22 10:00:00+00:00,12.0,41.857142857142854,2.07028621706951,7.221355495254362,2.0717015921026736,7.226292458167658,2.0399108558955974,7.115403342588214
100,101,2020/06/23 10:00:00+00,192,4946,7635,7148,398,296,1061,461,1333,183,2419,10,1064,2423,194,14204,18080,211,84,605,116,616,1051,277,0,2020-06-23 10:00:00+00:00,30.0,27.857142857142858,5.175715542673775,4.806021575339934,5.179253980256684,4.8093072673812065,5.099777139738993,4.73550734404335
101,102,2020/06/24 10:00:00+00,194,4956,7652,7210,402,297,1082,464,1341,183,2425,10,1072,2436,195,14283,18151,213,84,606,116,634,1053,278,0,2020-06-24 10:00:00+00:00,10.0,22.857142857142858,1.7252385142245916,3.943402318227638,1.7264179934188948,3.946098270671759,1.6999257132463312,3.885544487420185
102,103,2020/06/25 10:00:00+00,203,4985,7710,7258,403,302,1101,460,1350,184,2441,10,1078,2453,194,14381,18249,215,85,610,119,653,1055,278,0,2020-06-25 10:00:00+00:00,29.0,21.428571428571427,5.003191691251316,3.696939673338411,5.006612180914795,3.699467128754774,4.929784568414361,3.6426979569564244
103,104,2020/06/26 10:00:00+00,204,5005,7768,7299,404,309,1104,462,1357,182,2448,10,1078,2470,195,14471,18307,220,86,611,121,663,1059,282,0,2020-06-26 10:00:00+00:00,20.0,20.428571428571427,3.4504770284491832,3.5244158219159516,3.4528359868377896,3.5268253294128846,3.3998514264926625,3.472705385631791
104,105,2020/06/27 10:00:00+00,204,5042,7800,7363,408,315,1104,473,1362,183,2465,10,1090,2490,196,14520,18342,224,86,619,130,684,1058,282,0,2020-06-27 10:00:00+00:00,37.0,23.142857142857142,6.383382502630989,3.9926948472054837,6.38774657564991,3.9954244990551566,6.289725139011425,3.934113793512938
105,106,2020/06/28 10:00:00+00,204,5055,7847,7416,410,315,1105,473,1371,185,2471,11,1096,2501,198,14607,18414,226,86,620,130,694,1060,282,0,2020-06-28 10:00:00+00:00,13.0,21.571428571428573,2.242810068491969,3.721585937827333,2.2443433914445627,3.724130242946473,2.2099034272202305,3.6669826100028002
106,107,2020/06/29 10:00:00+00,204,5092,7929,7498,413,318,1114,478,1383,188,2486,11,1108,2527,199,14675,18505,227,87,633,136,695,1062,286,0,2020-06-29 10:00:00+00:00,37.0,25.142857142857142,6.383382502630989,4.337742550050402,6.38774657564991,4.340708097738935,6.289725139011425,4.274098936162204
107,108,2020/06/30 10:00:00+00,205,5109,7985,7546,414,319,1117,479,1393,188,2490,11,1116,2538,198,14737,18572,230,87,637,137,698,1067,286,0,2020-06-30 10:00:00+00:00,17.0,23.285714285714285,2.9329054741818057,4.017341111694406,2.9349105888121207,4.020087613246855,2.8898737125187632,3.9583984465593143
108,109,2020/07/01 10:00:00+00,205,5134,8040,7605,415,320,1136,480,1399,188,2493,11,1127,2568,200,14803,18645,230,87,639,137,697,1070,289,0,2020-07-01 10:00:00+00:00,25.0,25.428571428571427,4.313096285561478,4.387035079028247,4.316044983547236,4.390034326122332,4.249814283115827,4.322668242254957
109,110,2020/07/02 10:00:00+00,205,5179,8105,7701,418,321,1149,486,1416,189,2501,11,1153,2602,201,14899,18731,232,87,646,141,687,1074,289,0,2020-07-02 10:00:00+00:00,45.0,27.714285714285715,7.763573314010662,4.781375310851011,7.768880970385025,4.784644153189508,7.64966570960849,4.711222690996975
110,111,2020/07/03 10:00:00+00,206,5200,8183,7789,419,321,1155,487,1426,188,2520,11,1173,2618,200,15021,18861,234,87,651,144,691,1085,291,0,2020-07-03 10:00:00+00:00,21.0,27.857142857142858,3.6230008798716424,4.806021575339933,3.6254777861796788,4.8093072673812065,3.5698439978172956,4.73550734404335
111,112,2020/07/04 10:00:00+00,208,5239,8234,7857,419,322,1156,490,1430,192,2546,13,1176,2637,200,15082,18940,240,87,652,147,695,1087,292,0,2020-07-04 10:00:00+00:00,39.0,28.142857142857142,6.728430205475907,4.855314104317779,6.733030174333689,4.858633495764603,6.629710281660691,4.784076650136103
112,113,2020/07/05 10:00:00+00,210,5261,8285,7897,421,322,1158,494,1437,201,2552,14,1180,2651,203,15129,18998,247,88,654,150,696,1088,296,0,2020-07-05 10:00:00+00:00,22.0,29.428571428571427,3.795524731294101,5.077130484718084,3.798119585521568,5.080601523489889,3.7398365691419286,5.002638527553488
113,114,2020/07/06 10:00:00+00,210,5290,8335,7960,422,322,1164,498,1441,201,2554,15,1189,2666,203,15163,19040,248,88,659,152,696,1091,297,0,2020-07-06 10:00:00+00:00,29.0,28.285714285714285,5.003191691251316,4.879960368806701,5.006612180914795,4.883296609956302,4.929784568414361,4.80836130318248
114,115,2020/07/07 10:00:00+00,210,5305,8381,8000,422,323,1182,505,1451,199,2551,15,1198,2685,204,15332,19182,256,91,662,155,691,1095,301,0,2020-07-07 10:00:00+00:00,15.0,28.0,2.5878577713368873,4.830667839828856,2.589626990128342,4.833970381572905,2.5498885698694966,4.759791997089727
115,116,2020/07/08 10:00:00+00,212,5341,8443,8071,425,325,1188,512,1473,199,2553,16,1209,2723,204,15400,19285,260,93,666,161,694,1102,306,0,2020-07-08 10:00:00+00:00,36.0,29.571428571428573,6.21085865120853,5.101776749207007,6.21510477630802,5.105264637681588,6.119732567686793,5.026923180599865
116,117,2020/07/09 10:00:00+00,212,5391,8497,8155,435,329,1190,514,1483,199,2567,17,1225,2751,203,15503,19456,268,94,673,165,702,1109,309,0,2020-07-09 10:00:00+00:00,50.0,30.285714285714285,8.626192571122957,5.22500807165162,8.632089967094473,5.22858020864008,8.499628566231655,5.148346445831746
117,118,2020/07/10 10:00:00+00,213,5423,8581,8249,438,332,1200,518,1496,203,2577,19,1246,2770,204,15568,19510,273,98,679,170,710,1119,314,0,2020-07-10 10:00:00+00:00,32.0,31.857142857142858,5.520763245518693,5.49611698102977,5.524537578940463,5.499874464748764,5.439762282388259,5.415477629341884
118,119,2020/07/11 10:00:00+00,216,5471,8675,8367,445,334,1210,526,1502,209,2586,22,1262,2793,204,15623,19598,287,98,689,184,720,1130,316,0,2020-07-11 10:00:00+00:00,48.0,33.142857142857146,8.28114486827804,5.717933361430075,8.286806368410694,5.721842492474051,8.15964342358239,5.63403950675927
119,120,2020/07/12 10:00:00+00,216,5514,8797,8489,449,336,1217,527,1517,217,2598,26,1279,2825,204,15727,19713,290,99,700,185,727,1136,321,0,2020-07-12 10:00:00+00:00,43.0,36.142857142857146,7.418525611165743,6.235504915697453,7.423597371701247,6.239767890499719,7.309680566959225,6.1440172207331685
120,121,2020/07/13 10:00:00+00,218,5562,8892,8566,453,336,1221,529,1528,217,2605,27,1288,2850,205,15780,19773,290,101,708,189,728,1139,322,0,2020-07-13 10:00:00+00:00,48.0,38.857142857142854,8.28114486827804,6.703783940986985,8.286806368410694,6.70836706014199,8.15964342358239,6.605425628614316
121,122,2020/07/14 10:00:00+00,220,5619,8990,8689,458,345,1224,531,1534,217,2619,27,1311,2891,205,15883,19956,296,103,721,197,737,1156,331,0,2020-07-14 10:00:00+00:00,57.0,44.857142857142854,9.833859531080172,7.73892704952174,9.8405825624877,7.744217856193328,9.689576565504087,7.625381056562113
122,123,2020/07/15 10:00:00+00,222,5683,9153,8835,459,347,1228,536,1552,219,2635,28,1325,2922,208,15986,20099,299,105,730,207,739,1160,339,0,2020-07-15 10:00:00+00:00,64.0,48.857142857142854,11.041526491037386,8.429022455211577,11.049075157880926,8.434785053560885,10.879524564776519,8.305351341860646
123,124,2020/07/16 10:00:00+00,224,5735,9261,8998,467,350,1235,538,1567,231,2655,29,1336,2957,211,16056,20191,301,105,739,216,743,1164,355,0,2020-07-16 10:00:00+00:00,52.0,49.142857142857146,8.971240273967876,8.47831498418942,8.977373565778251,8.484111281944282,8.839613708880922,8.353920647953398
124,125,2020/07/17 10:00:00+00,227,5813,9376,9141,479,351,1248,542,1583,232,2661,30,1351,2983,215,16153,20302,305,106,753,230,751,1173,366,0,2020-07-17 10:00:00+00:00,78.0,55.714285714285715,13.456860410951814,9.612043150679868,13.466060348667378,9.618614534762413,13.259420563321383,9.471014688086703
125,126,2020/07/18 10:00:00+00,232,5902,9517,9284,483,352,1256,550,1593,238,2701,33,1380,3040,218,16251,20425,310,107,764,238,773,1176,383,0,2020-07-18 10:00:00+00:00,89.0,61.57142857142857,15.354622776598864,10.622539994725699,15.36512014142816,10.629802216622052,15.129338847892347,10.466685462988124
126,127,2020/07/19 10:00:00+00,237,5955,9723,9428,490,360,1269,553,1609,245,2722,34,1412,3097,221,16372,20589,318,108,773,243,784,1181,408,0,2020-07-19 10:00:00+00:00,53.0,63.0,9.143764125390335,10.869002639614928,9.15001536512014,10.876433358539035,9.009606280205555,10.709531993451886
127,128,2020/07/20 10:00:00+00,239,6003,9828,9505,494,365,1276,559,1619,246,2739,34,1427,3128,223,16433,20690,331,108,779,257,796,1189,417,0,2020-07-20 10:00:00+00:00,48.0,63.0,8.28114486827804,10.869002639614928,8.286806368410694,10.876433358539035,8.15964342358239,10.709531993451886
128,129,2020/07/21 10:00:00+00,240,6062,9994,9644,495,367,1296,566,1642,246,2785,34,1452,3177,224,16520,20867,335,110,785,265,816,1195,428,0,2020-07-21 10:00:00+00:00,59.0,63.285714285714285,10.178907233925091,10.918295168592774,10.185866161171479,10.925759586922434,10.029561708153354,10.758101299544638
129,130,2020/07/22 10:00:00+00,240,6105,10153,9738,503,368,1311,570,1659,288,2797,37,1472,3198,221,16593,20958,340,110,789,268,818,1201,435,0,2020-07-22 10:00:00+00:00,43.0,60.285714285714285,7.418525611165743,10.400723614325395,7.423597371701247,10.407834188896762,7.309680566959225,10.24812358557074
130,131,2020/07/23 10:00:00+00,244,6144,10345,9842,509,371,1316,576,1679,294,2820,38,1514,3242,223,16654,21038,341,111,790,274,826,1206,439,0,2020-07-23 10:00:00+00:00,39.0,58.42857142857143,6.728430205475907,10.0803221759694,6.733030174333689,10.087213704404684,6.629710281660691,9.932423095967849
131,132,2020/07/24 10:00:00+00,244,6229,10520,10001,515,374,1337,583,1695,303,2833,41,1540,3271,224,16768,21210,350,114,805,289,833,1219,468,0,2020-07-24 10:00:00+00:00,85.0,59.42857142857143,14.66452737090903,10.252846027391858,14.674552944060604,10.259855503746573,14.449368562593815,10.102415667292481
132,133,2020/07/25 10:00:00+00,252,6343,10793,10210,528,393,1355,596,1719,305,2870,42,1579,3313,228,16922,21432,357,114,822,298,864,1228,491,0,2020-07-25 10:00:00+00:00,114.0,63.0,19.667719062160344,10.869002639614928,19.6811651249754,10.876433358539035,19.379153131008174,10.709531993451886
133,134,2020/07/26 10:00:00+00,256,6380,10924,10353,535,403,1369,597,1730,317,2879,42,1597,3327,229,17020,21558,366,114,834,308,871,1239,500,0,2020-07-26 10:00:00+00:00,37.0,60.714285714285715,6.383382502630989,10.474662407792165,6.38774657564991,10.48182353147186,6.289725139011425,10.320977544709866
134,135,2020/07/27 10:00:00+00,260,6469,11124,10579,546,412,1391,601,1753,319,2909,43,1631,3373,229,17164,21770,370,115,849,317,897,1249,506,0,2020-07-27 10:00:00+00:00,89.0,66.57142857142857,15.354622776598864,11.485159251837995,15.36512014142816,11.4930112133315,15.129338847892347,11.31664831961129
135,136,2020/07/28 10:00:00+00,262,6537,11252,10702,552,416,1402,607,1772,319,2931,48,1648,3410,224,17230,21870,375,116,855,320,914,1256,506,0,2020-07-28 10:00:00+00:00,68.0,67.85714285714286,11.731621896727223,11.706975632238299,11.739642355248483,11.714979241056785,11.559494850075053,11.535210197028675
136,137,2020/07/29 10:00:00+00,260,6599,11423,10826,559,418,1414,612,1796,319,2947,45,1676,3441,224,17305,22044,376,116,863,323,931,1260,508,0,2020-07-29 10:00:00+00:00,62.0,70.57142857142857,10.696478788192467,12.175254657527832,10.703791559197146,12.183578410699056,10.539539422127254,11.996618604909823
137,138,2020/07/30 10:00:00+00,264,6684,11615,11004,565,418,1435,619,1819,326,2964,45,1716,3472,229,17397,22183,378,117,874,330,936,1269,518,0,2020-07-30 10:00:00+00:00,85.0,77.14285714285714,14.66452737090903,13.308982824018276,14.674552944060604,13.318081663517187,14.449368562593815,13.113712645043124
138,139,2020/07/31 10:00:00+00,266,6770,11818,11192,588,423,1449,622,1832,340,2986,45,1750,3530,232,17568,22416,383,119,896,340,952,1279,550,0,2020-07-31 10:00:00+00:00,86.0,77.28571428571429,14.837051222331485,13.3336290885072,14.847194743402493,13.342744777708885,14.61936113391845,13.137997298089504
139,140,2020/08/01 10:00:00+00,267,6855,11997,11406,612,430,1467,630,1855,349,2989,43,1780,3570,235,17665,22606,386,121,904,361,967,1287,583,0,2020-08-01 10:00:00+00:00,85.0,73.14285714285714,14.66452737090903,12.618887418328441,14.674552944060604,12.62751446614963,14.449368562593815,12.433742359744596
140,141,2020/08/02 10:00:00+00,271,6958,12175,11577,619,432,1481,647,1878,351,2998,43,1818,3622,235,17758,22743,397,123,922,366,978,1294,588,0,2020-08-02 10:00:00+00:00,103.0,82.57142857142857,17.769956696513294,14.24554087459734,17.782105332214613,14.25528000280173,17.509234846437213,14.036529460805422
141,142,2020/08/03 10:00:00+00,273,7007,12401,11748,635,438,1491,655,1909,352,3010,43,1853,3660,235,17842,22880,399,123,931,368,982,1298,611,0,2020-08-03 10:00:00+00:00,49.0,76.85714285714286,8.453668719700499,13.259690295040432,8.459448167752583,13.268755435133787,8.329635994907022,13.065143338950374
142,143,2020/08/04 10:00:00+00,276,7071,12525,11844,649,439,1503,662,1932,352,3016,44,1863,3690,235,17910,23082,399,129,931,368,986,1309,639,0,2020-08-04 10:00:00+00:00,64.0,76.28571428571429,11.041526491037386,13.161105237084742,11.049075157880926,13.170102978366996,10.879524564776519,12.968004726764871
143,144,2020/08/05 10:00:00+00,276,7114,12666,11953,660,441,1511,672,1947,353,3020,45,1878,3717,235,17976,23156,402,129,945,369,989,1316,656,0,2020-08-05 10:00:00+00:00,43.0,73.57142857142857,7.418525611165743,12.692826211795209,7.423597371701247,12.701503808724725,7.309680566959225,12.506596318883721
144,145,2020/08/06 10:00:00+00,279,7200,12777,12075,667,444,1516,681,1961,360,3032,45,1906,3729,236,18032,23225,406,130,951,371,996,1322,664,0,2020-08-06 10:00:00+00:00,86.0,73.71428571428571,14.837051222331485,12.717472476284131,14.847194743402493,12.726166922916422,14.61936113391845,12.5308809719301
145,146,2020/08/07 10:00:00+00,280,7243,12915,12239,672,445,1530,689,1983,365,3050,46,1922,3779,238,18139,23372,420,133,962,384,1003,1322,675,0,2020-08-07 10:00:00+00:00,43.0,67.57142857142857,7.418525611165743,11.657683103260453,7.423597371701247,11.665653012673387,7.309680566959225,11.486640890935922
146,147,2020/08/08 10:00:00+00,287,7295,13060,12375,685,445,1537,698,2000,371,3055,49,1934,3809,239,18260,23554,422,134,965,394,1007,1324,682,0,2020-08-08 10:00:00+00:00,52.0,62.857142857142854,8.971240273967876,10.844356375126003,8.977373565778251,10.851770244347335,8.839613708880922,10.68524734040551
147,148,2020/08/09 10:00:00+00,291,7361,13257,12547,697,451,1546,702,2024,371,3067,49,1968,3846,243,18392,23697,431,136,983,400,1012,1338,694,0,2020-08-09 10:00:00+00:00,66.0,57.57142857142857,11.386574193882304,9.932444589035862,11.394358756564705,9.939235019254493,11.219509707425786,9.786715177689592
148,149,2020/08/10 10:00:00+00,299,7416,13400,12704,707,453,1554,706,2040,375,3082,49,1994,3881,243,18489,23832,434,139,999,402,1018,1348,694,0,2020-08-10 10:00:00+00:00,55.0,58.42857142857143,9.488811828235253,10.080322175969398,9.49529896380392,10.087213704404684,9.349591422854822,9.932423095967849
149,150,2020/08/11 10:00:00+00,300,7450,13374,12893,713,453,1567,708,2067,378,3093,51,2012,3913,242,18558,24009,433,141,1003,403,1029,1356,697,0,2020-08-11 10:00:00+00:00,34.0,54.142857142857146,5.865810948363611,9.340934241301715,5.8698211776242415,9.34732027865373,5.7797474250375265,9.203883504576565
150,151,2020/08/12 10:00:00+00,303,7479,13463,12991,715,454,1572,714,2084,378,3118,53,2034,3941,243,18641,24098,440,141,1012,404,1041,1361,704,0,2020-08-12 10:00:00+00:00,29.0,52.142857142857146,5.003191691251316,8.995886538456798,5.006612180914795,9.00203667996995,4.929784568414361,8.8638983619273
151,152,2020/08/13 10:00:00+00,312,7528,13593,13063,724,455,1583,715,2102,393,3154,54,2055,3967,242,18752,24301,446,141,1022,411,1066,1374,707,0,2020-08-13 10:00:00+00:00,49.0,46.857142857142854,8.453668719700499,8.083974752366657,8.459448167752583,8.089501454877107,8.329635994907022,7.96536619921138
152,153,2020/08/14 10:00:00+00,326,7564,13699,13210,725,457,1596,719,2119,394,3173,54,2085,4009,242,18819,24442,468,142,1039,412,1090,1381,710,0,2020-08-14 10:00:00+00:00,36.0,45.857142857142854,6.21085865120853,7.911450900944199,6.21510477630802,7.916859655535217,6.119732567686793,7.795373627886747
153,154,2020/08/15 10:00:00+00,338,7618,13847,13341,733,460,1603,724,2152,402,3196,58,2125,4040,242,18925,24588,470,147,1040,418,1117,1390,719,0,2020-08-15 10:00:00+00:00,54.0,46.142857142857146,9.316287976812795,7.960743429922043,9.322657164462031,7.966185883918613,9.179598851530187,7.843942933979499
154,155,2020/08/16 10:00:00+00,341,7648,13941,13425,737,461,1608,726,2165,408,3216,58,2150,4071,244,19003,24654,482,151,1048,420,1125,1401,729,0,2020-08-16 10:00:00+00:00,30.0,41.0,5.175715542673775,7.073477908320825,5.179253980256684,7.0783137730174674,5.099777139738993,6.9696954243099585
155,156,2020/08/17 10:00:00+00,343,7700,14043,13507,742,465,1613,736,2175,413,3231,58,2167,4089,246,19071,24719,487,154,1061,421,1138,1405,731,0,2020-08-17 10:00:00+00:00,52.0,40.57142857142857,8.971240273967876,6.999539114854057,8.977373565778251,7.004324430442372,8.839613708880922,6.896841465170829
156,157,2020/08/18 10:00:00+00,348,7734,14116,13566,745,468,1622,738,2198,407,3247,58,2183,4111,249,19127,24888,493,155,1064,424,1148,1410,736,0,2020-08-18 10:00:00+00:00,34.0,40.57142857142857,5.865810948363611,6.999539114854057,5.8698211776242415,7.004324430442373,5.7797474250375265,6.896841465170829
157,158,2020/08/19 10:00:00+00,354,7782,14180,13643,748,471,1623,739,2213,408,3267,59,2202,4125,251,19180,24949,495,159,1064,425,1160,1415,737,0,2020-08-19 10:00:00+00:00,48.0,43.285714285714285,8.28114486827804,7.46781814014359,8.286806368410694,7.472923600084643,8.15964342358239,7.358249873051976
158,159,2020/08/20 10:00:00+00,358,7809,14327,13708,755,472,1625,744,2224,416,3289,60,2225,4148,251,19264,25058,498,164,1069,430,1170,1424,741,0,2020-08-20 10:00:00+00:00,27.0,40.142857142857146,4.6581439884063975,6.9256003213872885,4.6613285822310155,6.930335087867277,4.589799425765094,6.823987506031701
