,OBJECTID,DATE,Count_,Daily Reported,7-Day Avg,Daily100k,7Day,100k7D,100k7DDiff,TotalNewCasesPast7Days,TotalNewCasesPast7Days100k
623,624,2021-11-17,573835,791,843.71,13.083722591999576,843.7142857142857,13.955655703151436,-0.12523700512479152,5906.0,97.68958992206005
624,625,2021-11-18,574914,1079,857.14,17.847454711463392,857.1428571428571,14.17777416507088,0.22211846191944495,6000.0,99.24441915549616
625,626,2021-11-19,575996,1082,881.86,17.89707692104114,881.8571428571429,14.586566653497089,0.40879248842620797,6173.0,102.10596657447962
626,627,2021-11-20,577013,1017,886.71,16.821929046856596,886.7142857142857,14.666907373765824,0.08034072026873496,6207.0,102.66835161636078
627,628,2021-11-21,578019,1006,913.43,16.63998094507152,913.4285714285714,15.108781335243867,0.44187396147804314,6394.0,105.76146934670707
628,629,2021-11-22,578851,832,929.86,13.761892789562134,929.8571428571429,15.380522006741058,0.2717406714971915,6509.0,107.6636540471874
629,630,2021-11-23,579591,740,935.29,12.240145029177858,935.2857142857143,15.470314576453175,0.08979256971211669,6547.0,108.29220203517224
630,631,2021-11-24,580496,905,951.57,14.969366555954005,951.5714285714286,15.739692285589522,0.2693777091363465,6661.0,110.17784599912665
631,632,2021-11-25,581611,1115,956.71,18.44292122639637,956.7142857142857,15.824758930579947,0.08506664499042493,6697.0,110.77331251405963
632,633,2021-11-26,582608,997,944.57,16.491114316338276,944.5714285714286,15.623907129908108,-0.20085180067183828,6612.0,109.36734990935676
633,634,2021-11-27,583299,691,898.0,11.429648939407974,898.0,14.85358140027259,-0.7703257296355179,6286.0,103.97506980190815
634,635,2021-11-28,584137,838,874.0,13.861137208717631,874.0,14.456603723650606,-0.3969776766219848,6118.0,101.19622606555424
635,636,2021-11-29,584899,762,864.0,12.604041232748012,864.0,14.291196358391447,-0.1654073652591581,6048.0,100.03837450874012
636,637,2021-11-30,586143,1244,936.0,20.576676238239536,936.0,15.4821293882574,1.1909330298659526,6552.0,108.3749057178018
637,638,2021-12-01,587285,1142,969.86,18.889521112596103,969.8571428571429,16.0421514677777,0.5600220795202997,6789.0,112.2950602744439
638,639,2021-12-02,589113,1828,1071.71,30.236466369374494,1071.7142857142858,17.726943631060287,1.6847921632825873,7502.0,124.08860541742203
639,640,2021-12-03,590813,1700,1172.14,28.119252094057245,1172.142857142857,19.388106170734428,1.661162539674141,8205.0,135.716743195141
640,641,2021-12-04,592679,1866,1340.0,30.865014357359307,1340.0,22.16458694472748,2.7764807739930504,9380.0,155.15210861309234
641,642,2021-12-05,593645,966,1358.29,15.97835148403488,1358.2857142857142,22.467046126915655,0.30245918218817636,9508.0,157.26932288840956
642,643,2021-12-06,594604,959,1386.43,15.86256632835347,1386.4285714285713,22.93254971200215,0.4655035850864948,9705.0,160.52784798401504
643,644,2021-12-07,595780,1176,1376.71,19.451906154477246,1376.7142857142858,22.77186827146468,-0.1606814405374699,9637.0,159.40307790025273
644,645,2021-12-08,596967,1187,1383.14,19.63385425626232,1383.142857142857,22.878201577702708,0.10633330623802806,9682.0,160.14741104391896
645,646,2021-12-09,598466,1499,1336.14,24.79456405234812,1336.142857142857,22.100786960984657,-0.7774146167180511,9353.0,154.7055087268926
646,647,2021-12-10,600178,1712,1337.86,28.31774093236824,1337.857142857143,22.129142509314796,0.028355548330139868,9365.0,154.90399756520358
647,648,2021-12-11,601390,1212,1244.43,20.047372669410223,1244.4285714285713,20.58376512532207,-1.5453773839927258,8711.0,144.0863558772545
648,649,2021-12-12,602732,1342,1298.14,22.197668417779305,1298.142857142857,21.472238972999843,0.8884738476777727,9087.0,150.3056728109989
649,650,2021-12-13,604172,1440,1366.86,23.818660597319077,1366.857142857143,22.60882386856636,1.1365848955665179,9568.0,158.26176707996453
650,651,2021-12-14,605862,1690,1440.29,27.95384472879808,1440.2857142857142,23.823386522040767,1.214562653474406,10082.0,166.7637056542854
651,652,2021-12-15,607998,2136,1575.86,35.331013219356635,1575.857142857143,26.06583780248281,2.242451280442044,11031.0,182.46086461737968
652,653,2021-12-16,611069,3071,1800.43,50.796601871088114,1800.4285714285713,29.78041463373138,3.714576831248568,12603.0,208.4629024361197
653,654,2021-12-17,614493,3424,2045.0,56.63548186473648,2045.0,33.825806195498274,4.045391561766895,14315.0,236.78064336848794
654,655,2021-12-18,617744,3251,2336.29,53.77393444575299,2336.285714285714,38.64388644926152,4.818080253763249,16354.0,270.50720514483066
655,656,2021-12-19,620113,2369,2483.0,39.18500482989507,2483.0,41.07064879384949,2.4267623445879707,17381.0,287.49454155694644
656,657,2021-12-20,621220,1107,2435.43,18.310595334189042,2435.4285714285716,40.28378232768806,-0.7868664661614346,17048.0,281.9864762938164
657,658,2021-12-21,627438,6218,3082.29,102.85029971814585,3082.285714285714,50.98327589759488,10.69949356990682,21576.0,356.88293128316417
658,659,2021-12-22,631510,4072,3358.86,67.35387913353006,3358.8571428571427,55.55797102819109,4.574695130596211,23512.0,388.9057971973376
659,660,2021-12-23,638379,6869,3901.42,113.61831919651719,3901.4285714285716,64.53250207468095,8.974531046489858,27310.0,451.7275145227667
660,661,2021-12-24,648238,9859,4820.71,163.0751214090061,4820.714285714285,79.73816486671947,15.205662792038524,33745.0,558.1671540670363
661,662,2021-12-25,657588,9350,5692.0,154.65588651731483,5692.0,94.14987230551402,14.41170743879455,39844.0,659.0491061385982
662,663,2021-12-26,663414,5826,6185.86,96.36633099998677,6185.857142857143,102.3186331869557,8.16876088144167,43301.0,716.2304323086898
